Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
29-MAY-2026|SJIN01X1SCFS|SUKUK MUSYARAKAH BERKELANJUTAN PT SELERA JAMU INDONESIA TAHAP I TAHUN 2025|SUKUK CROWD FUNDING|IDZ000061508|SELERA JAMU INDONESIA, PT|ACTIVE|||IDR|Electronic||22-JUL-2026||||Floating/Variable|SPECIFIC DATE|||3500000000||3500000000||||OTHERS - CONSUMER GOODS INDUSTRY|1
29-MAY-2026|SJKN01XXSCFS|SUKUK MUSYARAKAH CV SARTIKA JAYA KUNINGAN I TAHUN 2025|SUKUK CROWD FUNDING|IDZ000068206|SARTIKA JAYA KUNINGAN, CV|ACTIVE|||IDR|Electronic||17-NOV-2026||||Floating/Variable|SPECIFIC DATE|||1265000000||1265000000||||OTHER - BASIC INDUSTRY AND CHEMICALS|1
29-MAY-2026|SLKI01XXSCFS|SUKUK MUSYARAKAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT LABIRIN KREASI INDONESIA TAHUN 2025|SUKUK CROWD FUNDING|IDZ000069709|LABIRIN KREASI INDONESIA, PT|ACTIVE|||IDR|Electronic||28-SEP-2026||||Fixed|SPECIFIC DATE|||1707650000||1707650000||||OTHERS - CONSUMER GOODS INDUSTRY|1
29-MAY-2026|SNTR01XXSCFS|SUKUK MUSYARAKAH PT SANITRA SAPTA UTAMA I TAHUN 2025|SUKUK CROWD FUNDING|IDZ000072703|SANITRA SAPTA UTAMA, PT|ACTIVE|||IDR|Electronic||15-JAN-2027||||Fixed|SPECIFIC DATE|||1364600000||1364600000||||OTHER - BASIC INDUSTRY AND CHEMICALS|1
29-MAY-2026|SPDN01X3SCFS|SUKUK MUSYARAKAH BERKELANJUTAN PT SPD NUSANTARA JAYA TAHAP III TAHUN 2026|SUKUK CROWD FUNDING|IDZ000078007|SPD NUSANTARA JAYA, PT|ACTIVE|||IDR|Electronic||29-APR-2027||||Fixed|SPECIFIC DATE|||1200000000||1200000000||||AUTOMOTIVE AND COMPONENTS|1
29-MAY-2026|SPTK01XXSCFS|SUKUK MUSYARAKAH PT SAYLENDRA PANCA TEKNIKA I TAHUN 2026|SUKUK CROWD FUNDING|IDZ000077801|SAYLENDRA PANCA TEKNIKA, PT|ACTIVE|||IDR|Electronic||24-OCT-2026||||Fixed|SPECIFIC DATE|||2232800000||2232800000||||OTHER - BASIC INDUSTRY AND CHEMICALS|1
29-MAY-2026|SRBR01X1SCFS|SUKUK IJARAH BKLJT YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT SARI BAROKAH GROUP THP I TH 2026|SUKUK CROWD FUNDING|IDZ000076902|SARI BAROKAH GROUP, PT|ACTIVE|||IDR|Electronic||10-APR-2027||||Fixed|MONTHLY|||1000000000||1000000000||||FOOD & BEVERAGES|1
29-MAY-2026|SRMS01X1SCFS|SUKUK MUSYARAKAH BERKELANJUTAN PT SARCOLINE MAKLUN STORE TAHAP I TAHUN 2025|SUKUK CROWD FUNDING|IDZ000065707|SARCOLINE MAKLUN STORE, PT|ACTIVE|||IDR|Electronic||13-SEP-2026||||Floating/Variable|SPECIFIC DATE|||4139700000||4139700000||||OTHERS - CONSUMER GOODS INDUSTRY|1
29-MAY-2026|SSSK01XXSCFS|SUKUK MUDHARABAH YANG DITAWARKAN MELALUI LAYANAN URUN DANA PT SINAR SAKTI KIMIA TAHUN 2025|SUKUK CROWD FUNDING|IDZ000061409|SINAR SAKTI KIMIA, PT|ACTIVE|||IDR|Electronic||29-JUN-2026||||Floating/Variable|SPECIFIC DATE|||2687600000||2687600000||||OTHERS - MINING|1
29-MAY-2026|TEMU02X1SCFS|SUKUK IJARAH BKLJT YANG DITAWARKAN MELALUI LAYANAN URUN DANA CV LIMA SINERGI GROUP THP I THN 2026|SUKUK CROWD FUNDING|IDZ000074709|CV LIMA SINERGI GROUP|ACTIVE|||IDR|Electronic||20-FEB-2027||||Fixed|MONTHLY|||1200000000||1200000000||||FOOD & BEVERAGES|1
29-MAY-2026|TERA01XXSCFS|SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT TERRA ENERGI PRIMA TAHUN 2022|SUKUK CROWD FUNDING|IDZ000011107|TERRA ENERGI PRIMA, PT|ACTIVE|||IDR|Electronic||23-JUN-2026||||FLOATING|SPECIFIC DATE|||100000000||100000000||||ENERGY|1
29-MAY-2026|TRJY01X2SCFS|SUKUK MUSYARAKAH BERKELANJUTAN PT TRIJAYA DIGITAL TEKNOLOGI TAHAP II TAHUN 2024|SUKUK CROWD FUNDING|IDZ000043100|TRIJAYA DIGITAL TEKNOLOGI, PT|ACTIVE|||IDR|Electronic||26-MAR-2027||||FLOATING|SPECIFIC DATE|||1126700000||1126700000||||TELECOMUNICATION|1
29-MAY-2026|WIBI01X2SCFS|SUKUK BKLJT 1 PT WISHAL BATAM INDO YANG DITAWARKAN MELALUI LAYANAN URUN DANA THP II THN 2025|SUKUK CROWD FUNDING|IDZ000073503|WISHAL BATAM INDO, PT|ACTIVE|||IDR|Electronic||13-JUN-2026||||Floating/Variable|SPECIFIC DATE|||3200000000||3200000000||||CONSTRUCTION|1
29-MAY-2026|ZAMD01XXSCFS|SUKUK YANG DITAWARKAN MELALUI LAYANAN URUN DANA 1 PT ZAM DELTA SUKSES GLOBALINDO TAHUN 2026|SUKUK CROWD FUNDING|IDZ000075003|ZAM DELTA SUKSES GLOBALINDO, PT|ACTIVE|||IDR|Electronic||17-FEB-2027||||Floating/Variable|SPECIFIC DATE|||3000000000||3000000000||||OTHER - BASIC INDUSTRY AND CHEMICALS|1
29-MAY-2026|ZIHN01XXSCFS|SUKUK MUSYARAKAH PT ZIHAN FASHION SENTOSA I TAHUN 2025|SUKUK CROWD FUNDING|IDZ000066200|ZIHAN FASHION SENTOSA, PT|ACTIVE|||IDR|Electronic||21-SEP-2026||||Floating/Variable|SPECIFIC DATE|||1295000000||1295000000||||OTHERS - CONSUMER GOODS INDUSTRY|1
29-MAY-2026|ZMAS01X2SCFS|SUKUK BERKELANJUTAN 1 PT ZMAS GEMILANG KEN YANG DITAWARKAN MELALUI LAYANAN URUN DANA THP II THN 2025|SUKUK CROWD FUNDING|IDZ000071101|ZMAS GEMILANG KEN, PT|ACTIVE|||IDR|Electronic||02-JUN-2026||||Floating/Variable|SPECIFIC DATE|||1500000000||1500000000||||NON BUILDING CONSTRUCTION|1
29-MAY-2026|AADIBQCQ6A|CALL WARRANT AADI BQ EXP 31 AGUSTUS 2026|STRUCTURED WARRANT|ID4000194503|KOREA INVESTMENT AND SEKURITAS INDONESIA, PT|ACTIVE|IDX|03-FEB-2026|IDR|Electronic||31-AUG-2026|31-AUG-2026|9875|||||||210000000|210000000|100|0|100|SECURITIES COMPANY|35
29-MAY-2026|AADIDRCN6A|CALL WARRANT AADI DR EXP 02 JULI 2026|STRUCTURED WARRANT|ID4000164308|RHB SEKURITAS INDONESIA, PT|ACTIVE|IDX|02-OCT-2025|IDR|Electronic||02-JUL-2026|02-JUL-2026|9019|||||||100000000|100000000|100|0|100|SECURITIES COMPANY|37
29-MAY-2026|AADIDRCN6B|CALL WARRANT AADI DR EXP 24 JULI 2026|STRUCTURED WARRANT|ID4000218302|RHB SEKURITAS INDONESIA, PT|ACTIVE|IDX|21-MAY-2026|IDR|Electronic||24-JUL-2026|24-JUL-2026|10000|||||||100000000|100000000|100|0|100|SECURITIES COMPANY|250
29-MAY-2026|AADIDRCV6A|CALL WARRANT AADI DR EXP 02 OKTOBER 2026|STRUCTURED WARRANT|ID4000217502|RHB SEKURITAS INDONESIA, PT|ACTIVE|IDX|21-MAY-2026|IDR|Electronic||02-OCT-2026|02-OCT-2026|8600|||||||300000000|300000000|100|0|100|SECURITIES COMPANY|22
29-MAY-2026|AADIHDCX6A|CALL WARRANT AADI HD EXP 18 NOVEMBER 2026|STRUCTURED WARRANT|ID4000204401|KGI SEKURITAS INDONESIA, PT|ACTIVE|IDX|16-MAR-2026|IDR|Electronic||18-NOV-2026|18-NOV-2026|10924|||||||190000000|190000000|100|0|100|SECURITIES COMPANY|40
29-MAY-2026|AADIZPCQ6A|CALL WARRANT AADI ZP EXP 31 AGUSTUS 2026|STRUCTURED WARRANT|ID4000181708|MAYBANK SEKURITAS INDONESIA, PT|ACTIVE|IDX|08-DEC-2025|IDR|Electronic||31-AUG-2026|31-AUG-2026|8500|||||||500000000|500000000|100|0|100|SECURITIES COMPANY|29
29-MAY-2026|AADIZPCZ6A|CALL WARRANT AADI ZP EXP 30 DESEMBER 2026|STRUCTURED WARRANT|ID4000206406|MAYBANK SEKURITAS INDONESIA, PT|ACTIVE|IDX|02-APR-2026|IDR|Electronic||30-DEC-2026|30-DEC-2026|13500|||||||500000000|500000000|100|0|100|SECURITIES COMPANY|13
29-MAY-2026|ACESBQCN6A|CALL WARRANT ACES BQ EXP 31 JULI 2026|STRUCTURED WARRANT|ID4000211703|KOREA INVESTMENT AND SEKURITAS INDONESIA, PT|ACTIVE|IDX|06-APR-2026|IDR|Electronic||31-JUL-2026|31-JUL-2026|450|||||||280000000|280000000|100|0|100|SECURITIES COMPANY|8
29-MAY-2026|ACESDRCU6A|CALL WARRANT ACES DR EXP 14 SEPTEMBER 2026|STRUCTURED WARRANT|ID4000208907|RHB SEKURITAS INDONESIA, PT|ACTIVE|IDX|02-APR-2026|IDR|Electronic||14-SEP-2026|14-SEP-2026|550|||||||300000000|300000000|100|0|100|SECURITIES COMPANY|6
29-MAY-2026|ACESHDCN6A|CALL WARRANT ACES HD EXP 14 JULI 2026|STRUCTURED WARRANT|ID4000174901|KGI SEKURITAS INDONESIA, PT|ACTIVE|IDX|10-NOV-2025|IDR|Electronic||14-JUL-2026|14-JUL-2026|490|||||||220000000|220000000|100|0|100|SECURITIES COMPANY|5
29-MAY-2026|ACESHDCZ6A|CALL WARRANT ACES HD EXP 29 DESEMBER 2026|STRUCTURED WARRANT|ID4000213105|KGI SEKURITAS INDONESIA, PT|ACTIVE|IDX|24-APR-2026|IDR|Electronic||29-DEC-2026|29-DEC-2026|483|||||||400000000|400000000|100|0|100|SECURITIES COMPANY|16
29-MAY-2026|ACESZPCU6A|CALL WARRANT ACES ZP EXP 30 SEPTEMBER 2026|STRUCTURED WARRANT|ID4000190709|MAYBANK SEKURITAS INDONESIA, PT|ACTIVE|IDX|09-JAN-2026|IDR|Electronic||30-SEP-2026|30-SEP-2026|410|||||||500000000|500000000|100|0|100|SECURITIES COMPANY|9
29-MAY-2026|ADMRBQCU6A|CALL WARRANT ADMR BQ EXP 30 SEPTEMBER 2026|STRUCTURED WARRANT|ID4000200003|KOREA INVESTMENT AND SEKURITAS INDONESIA, PT|ACTIVE|IDX|26-FEB-2026|IDR|Electronic||30-SEP-2026|30-SEP-2026|2705|||||||130000000|130000000|100|0|100|SECURITIES COMPANY|7
29-MAY-2026|ADMRDRCN6A|CALL WARRANT ADMR DR EXP 24 JULI 2026|STRUCTURED WARRANT|ID4000218401|RHB SEKURITAS INDONESIA, PT|ACTIVE|IDX|21-MAY-2026|IDR|Electronic||24-JUL-2026|24-JUL-2026|1900|||||||200000000|200000000|100|0|100|SECURITIES COMPANY|29
29-MAY-2026|ADMRDRCQ6B|CALL WARRANT ADMR DR EXP 14 AGUSTUS 2026|STRUCTURED WARRANT|ID4000200805|RHB SEKURITAS INDONESIA, PT|ACTIVE|IDX|11-MAR-2026|IDR|Electronic||14-AUG-2026|14-AUG-2026|2533|||||||300000000|300000000|100|0|100|SECURITIES COMPANY|4
29-MAY-2026|ADMRHDCQ6A|CALL WARRANT ADMR HD EXP 13 AGUSTUS 2026|STRUCTURED WARRANT|ID4000184801|KGI SEKURITAS INDONESIA, PT|ACTIVE|IDX|11-DEC-2025|IDR|Electronic||13-AUG-2026|13-AUG-2026|1468|||||||190000000|190000000|100|0|100|SECURITIES COMPANY|47
29-MAY-2026|ADMRYUCV6A|CALL WARRANT ADMR YU EXP 22 OKTOBER 2026|STRUCTURED WARRANT|ID4000188604|CGS INTERNATIONAL SEKURITAS INDONESIA, PT|ACTIVE|IDX|22-DEC-2025|IDR|Electronic||22-OCT-2026|22-OCT-2026|1600|||||||200000000|200000000|100|0|100|SECURITIES COMPANY|148
29-MAY-2026|ADMRZPCQ6A|CALL WARRANT ADMR ZP EXP 31 AGUSTUS 2026|STRUCTURED WARRANT|ID4000181807|MAYBANK SEKURITAS INDONESIA, PT|ACTIVE|IDX|08-DEC-2025|IDR|Electronic||31-AUG-2026|31-AUG-2026|1460|||||||500000000|500000000|100|0|100|SECURITIES COMPANY|40
29-MAY-2026|ADMRZPCX6A|CALL WARRANT ADMR ZP EXP 30 NOVEMBER 2026|STRUCTURED WARRANT|ID4000202801|MAYBANK SEKURITAS INDONESIA, PT|ACTIVE|IDX|12-MAR-2026|IDR|Electronic||30-NOV-2026|30-NOV-2026|2141|||||||500000000|500000000|100|0|100|SECURITIES COMPANY|25
29-MAY-2026|ADROBQCM6A|CALL WARRANT ADRO BQ EXP 30 JUNI 2026|STRUCTURED WARRANT|ID4000198702|KOREA INVESTMENT AND SEKURITAS INDONESIA, PT|ACTIVE|IDX|26-FEB-2026|IDR|Electronic||30-JUN-2026|30-JUN-2026|3023|||||||180000000|180000000|100|0|100|SECURITIES COMPANY|5
29-MAY-2026|ADROBQCN6A|CALL WARRANT ADRO BQ EXP 31 JULI 2026|STRUCTURED WARRANT|ID4000176609|KOREA INVESTMENT AND SEKURITAS INDONESIA, PT|ACTIVE|IDX|07-NOV-2025|IDR|Electronic||31-JUL-2026|31-JUL-2026|2210|||||||90000000|90000000|100|0|100|SECURITIES COMPANY|71
29-MAY-2026|ADRODRCM6A|CALL WARRANT ADRO DR EXP 10 JUNI 2026|STRUCTURED WARRANT|ID4000183605|RHB SEKURITAS INDONESIA, PT|ACTIVE|IDX|10-DEC-2025|IDR|Electronic||10-JUN-2026|10-JUN-2026|2079|||||||100000000|100000000|100|0|100|SECURITIES COMPANY|136
29-MAY-2026|ADRODRCQ6B|CALL WARRANT ADRO DR EXP 14 AGUSTUS 2026|STRUCTURED WARRANT|ID4000200904|RHB SEKURITAS INDONESIA, PT|ACTIVE|IDX|11-MAR-2026|IDR|Electronic||14-AUG-2026|14-AUG-2026|3246|||||||300000000|300000000|100|0|100|SECURITIES COMPANY|10
29-MAY-2026|ADROHDCN6A|CALL WARRANT ADRO HD EXP 14 JULI 2026|STRUCTURED WARRANT|ID4000175007|KGI SEKURITAS INDONESIA, PT|ACTIVE|IDX|10-NOV-2025|IDR|Electronic||14-JUL-2026|14-JUL-2026|1942|||||||180000000|180000000|100|0|100|SECURITIES COMPANY|91
29-MAY-2026|ADROYUCV6A|CALL WARRANT ADRO YU EXP 22 OKTOBER 2026|STRUCTURED WARRANT|ID4000188703|CGS INTERNATIONAL SEKURITAS INDONESIA, PT|ACTIVE|IDX|22-DEC-2025|IDR|Electronic||22-OCT-2026|22-OCT-2026|2074|||||||200000000|200000000|100|0|100|SECURITIES COMPANY|130
29-MAY-2026|ADROZPCG7A|CALL WARRANT ADRO ZP EXP 26 FEBRUARI 2027|STRUCTURED WARRANT|ID4000219201|MAYBANK SEKURITAS INDONESIA, PT|ACTIVE|IDX|22-MAY-2026|IDR|Electronic||26-FEB-2027|26-FEB-2027|3000|||||||500000000|500000000|100|0|100|SECURITIES COMPANY|14
29-MAY-2026|ADROZPCU6A|CALL WARRANT ADRO ZP EXP 30 SEPTEMBER 2026|STRUCTURED WARRANT|ID4000190808|MAYBANK SEKURITAS INDONESIA, PT|ACTIVE|IDX|09-JAN-2026|IDR|Electronic||30-SEP-2026|30-SEP-2026|2289|||||||500000000|500000000|100|0|100|SECURITIES COMPANY|67
29-MAY-2026|CMNT|CEMINDO GEMILANG Tbk|EQUITY|ID1000163108|CEMINDO GEMILANG TBK, PT|ACTIVE|IDX|08-SEP-2021|IDR|Certificate||||||||500|17125504000|||17125504000|3.57|96.43|100|OTHERS - INFRASTRUCTURE, UTILITIES & TRANSPORTATIO|815
29-MAY-2026|CMPP|AIRASIA INDONESIA Tbk|EQUITY|ID1000132608|AIRASIA INDONESIA Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||250|10685124441|||10683986441|53.66|46.33|99.99|TRANSPORTATION|70
29-MAY-2026|CMRY|CISARUA MOUNTAIN DAIRY Tbk|EQUITY|ID1000164700|CISARUA MOUNTAIN DAIRY Tbk, PT|ACTIVE|IDX|06-DEC-2021|IDR|Certificate||||||||10|7934683000|||2410676600|11.84|18.55|30.38|FOOD & BEVERAGES|4830
29-MAY-2026|CNKO|EXPLOITASI ENERGI INDONESIA Tbk|EQUITY|ID1000096209|EXPLOITASI ENERGI INDONESIA Tbk, PT|ACTIVE|IDX|21-NOV-2001|IDR|Electronic|19-NOV-2003|||||||2000|8956361206|||8956356106|53.12|46.88|100|WHOLESALE (DURABLE & NON DURABLE GOODS)|45
29-MAY-2026|CNMA|NUSANTARA SEJAHTERA RAYA Tbk|EQUITY|ID1000193709|NUSANTARA SEJAHTERA RAYA Tbk, PT|ACTIVE|IDX|02-AUG-2023|IDR|Certificate||||||||8|83345000000|||38345000000|18.76|27.25|46.01|OTHERS - CONSUMER GOODS INDUSTRY|101
29-MAY-2026|CNTB|CENTEX Tbk SERI B COMPANY LISTING|EQUITY|ID1000081805|CENTURY TEXTILE INDUSTRY Tbk, PT|ACTIVE|IDX|22-DEC-2000|IDR|Electronic|09-APR-2002|||||||1000|130000000||||0|0|0|TEXTILE, GARMENT|250
29-MAY-2026|CNTX|CENTEX Tbk SERI A PREFEREN|EQUITY|ID2000081902|CENTURY TEXTILE INDUSTRY Tbk, PT|ACTIVE|IDX|16-JUN-1989|IDR|Electronic|09-APR-2002|||||||1000|70000000|||41523000|42.68|16.64|59.32|TEXTILE, GARMENT|142
29-MAY-2026|COAL|BLACK DIAMOND RESOURCES Tbk|EQUITY|ID1000172802|BLACK DIAMOND RESOURCES Tbk, PT|ACTIVE|IDX|07-SEP-2022|IDR|Certificate||||||||10|6250000000|||6000000000|94.67|1.33|96|COAL MINING|50
29-MAY-2026|COCO|WAHANA INTERFOOD NUSANTARA Tbk|EQUITY|ID1000148208|WAHANA INTERFOOD NUSANTARA Tbk, PT|ACTIVE|IDX|20-MAR-2019|IDR|Electronic||||||||100|3559455924|||3559455924|40.62|59.38|100|FOOD & BEVERAGES|248
29-MAY-2026|COIN|INDOKRIPTO KOIN SEMESTA Tbk|EQUITY|ID1000211105|INDOKRIPTO KOIN SEMESTA Tbk, PT|ACTIVE|IDX|09-JUL-2025|IDR|Certificate||||||||100|14705882400|||14705882400|98.46|1.54|100|OTHERS - FINANCE|810
29-MAY-2026|COWL|COWELL DEVELOPMENT Tbk|EQUITY|ID1000108707|COWELL DEVELOPMENT Tbk, PT|ACTIVE|IDX|19-DEC-2007|IDR|Electronic||||||||100|4871214021|||4871214021|77.52|22.48|100|PROPERTY AND REAL ESTATE|50
29-MAY-2026|CPIN|CHAROEN POKPHAND INDONESIA Tbk|EQUITY|ID1000117708|CHAROEN POKPHAND INDONESIA Tbk, PT|ACTIVE|IDX||IDR|Electronic|08-DEC-2010|||||||10|16398000000|||6579598790|4.64|35.49|40.12|ANIMAL FEED|4270
29-MAY-2026|CPRI|CAPRI NUSA SATU PROPERTI Tbk|EQUITY|ID1000148406|CAPRI NUSA SATU PROPERTI Tbk, PT|ACTIVE|IDX|11-APR-2019|IDR|Electronic||||||||100|2433379958|||683379958|22.4|5.68|28.08|PROPERTY AND REAL ESTATE|50
29-MAY-2026|CPRO|CENTRAL PROTEINAPRIMA Tbk|EQUITY|ID1000105000|CENTRAL PROTEINAPRIMA Tbk, PT|ACTIVE|IDX|28-NOV-2006|IDR|Electronic||||||||100|59572382787|||59497265350|73.1|26.77|99.87|FISHERY|50
29-MAY-2026|CRAB|TOBA SURIMI INDUSTRIES Tbk|EQUITY|ID1000171408|TOBA SURIMI INDUSTRIES Tbk, PT|ACTIVE|IDX|10-AUG-2022|IDR|Certificate||||||||50|1950000000|||390000000|19.94|0.06|20|FOOD & BEVERAGES|210
29-MAY-2026|CRSN|CARSURIN Tbk|EQUITY|ID1000191208|CARSURIN Tbk, PT|ACTIVE|IDX|10-JUL-2023|IDR|Certificate||||||||50|2892000000|||600000000|20.65|0.09|20.75|OTHER SECTORS|104
29-MAY-2026|CSAP|CATUR SENTOSA ADIPRANA Tbk|EQUITY|ID1000108301|CATUR SENTOSA ADIPRANA Tbk, PT|ACTIVE|IDX|12-DEC-2007|IDR|Electronic||||||||100|5683175151|||1747726321|6.33|24.42|30.75|RETAIL TRADE|266
29-MAY-2026|CSIS|CAHAYASAKTI INVESTINDO SUKSES Tbk|EQUITY|ID1000138704|CAHAYASAKTI INVESTINDO SUKSES Tbk, PT|ACTIVE|IDX|10-MAY-2017|IDR|Electronic||||||||100|1829800000|||1829800000|99.75|0.25|100|PROPERTY AND REAL ESTATE|149
29-MAY-2026|CSMI|CIPTA SELERA MURNI Tbk|EQUITY|ID1000155401|CIPTA SELERA MURNI Tbk, PT|ACTIVE|IDX|09-APR-2020|IDR|Electronic||||||||50|816061500|||357861500|43.68|0.17|43.85|RESTAURANT, HOTEL & TOURISM|88
29-MAY-2026|CSRA|CISADANE SAWIT RAYA Tbk|EQUITY|ID1000153307|CISADANE SAWIT RAYA Tbk, PT|ACTIVE|IDX|09-JAN-2020|IDR|Certificate||||||||100|2050000000|||2050000000|92.89|7.11|100|PLANTATION|835
29-MAY-2026|CTBN|CITRA TUBINDO Tbk|EQUITY|ID1000112303|CITRA TUBINDO Tbk, PT|ACTIVE|IDX|28-NOV-1989|IDR|Electronic|12-JAN-2009|||||||100|800371500|||799194690|0.09|99.77|99.85|METAL AND ALLIED PRODUCTS|5850
29-MAY-2026|CTRA|CIPUTRA DEVELOPMENT Tbk|EQUITY|ID1000115306|CIPUTRA DEVELOPMENT Tbk, PT|ACTIVE|IDX|28-MAR-1994|IDR|Electronic|15-JUN-2010|||||||250|18535695255|||12359920385|44.31|22.37|66.68|PROPERTY AND REAL ESTATE|645
29-MAY-2026|CTTH|CITATAH  Tbk|EQUITY|ID1000070105|CITATAH Tbk, PT|ACTIVE|IDX|03-JUL-1996|IDR|Electronic|01-AUG-2001|||||||500|1230839821|||842706714|47.36|21.1|68.47|LAND/STONE QUARRYING|170
29-MAY-2026|CUAN|PETRINDO JAYA KREASI Tbk|EQUITY|ID1000187206|PETRINDO JAYA KREASI Tbk, PT|ACTIVE|IDX|08-MAR-2023|IDR|Electronic||||||||20|112418900000|||24279770758|5.73|15.87|21.6|OTHER - BASIC INDUSTRY AND CHEMICALS|630
29-MAY-2026|CYBR|ITSEC ASIA Tbk|EQUITY|ID1000194707|ITSEC ASIA Tbk, PT|ACTIVE|IDX|08-AUG-2023|IDR|Certificate||||||||25|13466259196|||13466259196|8.36|91.64|100|OTHERS - INFRASTRUCTURE, UTILITIES & TRANSPORTATIO|585
29-MAY-2026|DAAZ|DAAZ BARA LESTARI Tbk|EQUITY|ID1000206808|DAAZ BARA LESTARI Tbk, PT|ACTIVE|IDX|11-NOV-2024|IDR|Certificate||||||||100|1997000000|||300000000|6.82|8.2|15.02|OTHERS - TRADE, SERVICES & INVESTMENT|1520
29-MAY-2026|DADA|DIAMOND CITRA PROPERTINDO Tbk|EQUITY|ID1000154503|DIAMOND CITRA PROPERTINDO Tbk, PT|ACTIVE|IDX|14-FEB-2020|IDR|Certificate||||||||20|7431530800|||7396530800|98.01|1.52|99.53|PROPERTY AND REAL ESTATE|50
29-MAY-2026|DART|DUTA ANGGADA REALTY Tbk|EQUITY|ID1000089303|DUTA ANGGADA REALTY Tbk, PT|ACTIVE|IDX|08-MAY-1990|IDR|Electronic|13-JUN-2002|||||||500|3141390962|||3092990910|95.47|2.99|98.46|PROPERTY AND REAL ESTATE|126
29-MAY-2026|DATA|REMALA ABADI Tbk|EQUITY|ID1000203904|REMALA ABADI Tbk, PT|ACTIVE|IDX|07-MAY-2024|IDR|Certificate||||||||50|1375000000|||900414900|65.3|0.18|65.48|COMPUTER AND SERVICES|1695
29-MAY-2026|DAYA|DUTA INTIDAYA Tbk|EQUITY|ID1000137300|DUTA INTIDAYA Tbk, PT|ACTIVE|IDX|28-JUN-2016|IDR|Electronic||||||||100|2420547025|||2420547025|18.91|81.09|100|RETAIL TRADE|1075
29-MAY-2026|DCII|DCI INDONESIA Tbk|EQUITY|ID1000158603|DCI INDONESIA Tbk, PT|ACTIVE|IDX|06-JAN-2021|IDR|Certificate||||||||125|2383745900|||707201661|14.35|15.32|29.67|COMPUTER AND SERVICES|195000
29-MAY-2026|DEAL|DEWATA FREIGHTINTERNATIONAL Tbk|EQUITY|ID1000146806|DEWATA FREIGHT INTERNATIONAL Tbk, PT|ACTIVE|IDX|09-NOV-2018|IDR|Electronic||||||||100|1146170959|||1099083218|95.59|0.31|95.89|TRANSPORTATION|6
29-MAY-2026|DEFI|DANASUPRA ERAPACIFIC Tbk|EQUITY|ID1000136104|DANASUPRA ERAPACIFIC Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||50|687266666|||677036566|93.39|5.12|98.51|INVESTMENT COMPANY|131
29-MAY-2026|DEPO|CATURKARDA DEPO BANGUNAN Tbk|EQUITY|ID1000164304|CATURKARDA DEPO BANGUNAN Tbk, PT|ACTIVE|IDX|25-NOV-2021|IDR|Certificate||||||||25|6790000000|||2010934200|4.41|25.21|29.62|RETAIL TRADE|250
29-MAY-2026|DEWA|DARMA HENWA Tbk|EQUITY|ID1000107303|PT. DARMA HENWA Tbk|ACTIVE|IDX|26-SEP-2007|IDR|Electronic||||||||100|40687434244|||40687434244|71.42|28.58|100|COAL MINING|334
29-MAY-2026|DEWI|DEWI SHRI FARMINDO Tbk|EQUITY|ID1000169105|DEWI SHRI FARMINDO Tbk, PT|ACTIVE|IDX|18-JUL-2022|IDR|Certificate||||||||100|2000000000|||1207000000|58.87|1.48|60.35|OTHERS - CONSUMER GOODS INDUSTRY|117
29-MAY-2026|DFAM|DAFAM PROPERTY INDONESIA Tbk|EQUITY|ID1000142607|DAFAM PROPERTY INDONESIA Tbk, PT|ACTIVE|IDX|27-APR-2018|IDR|Electronic||||||||100|1899852850|||1899852850|99.54|0.46|100|PROPERTY AND REAL ESTATE|107
29-MAY-2026|DGIK|NUSA KONSTRUKSI ENJINIRING Tbk|EQUITY|ID1000108806|NUSA KONSTRUKSI ENJINIRING Tbk, PT|ACTIVE|IDX|19-DEC-2007|IDR|Electronic||||||||100|5541165000|||5386165000|83.73|13.48|97.2|BUILDING CONSTRUCTION|132
29-MAY-2026|DGNS|DIAGNOS LABORATORIUM UTAMA Tbk|EQUITY|ID1000158702|DIAGNOS LABORATORIUM UTAMA Tbk, PT|ACTIVE|IDX|15-JAN-2021|IDR|Certificate||||||||25|1279651500|||383279500|29.61|0.34|29.95|HEALTH CARE|234
29-MAY-2026|DGWG|DELTA GIRI WACANA Tbk|EQUITY|ID1000208200|DELTA GIRI WACANA Tbk, PT|ACTIVE|IDX|13-JAN-2025|IDR|Certificate||||||||100|5882353000|||3397058900|57.44|0.31|57.75|CHEMICALS|334
29-MAY-2026|DIGI|ARKADIA DIGITAL MEDIA Tbk|EQUITY|ID1000145402|ARKADIA DIGITAL MEDIA Tbk, PT|ACTIVE|IDX|18-SEP-2018|IDR|Electronic||||||||20|1625000000|||1625000000|99.96|0.04|100|ADVERTISING,PRINTING and MEDIA|36
